ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
3,3,15,0.925380243,0.005259359,0.007012478,646.4666667,1,36,15,0.066666667,72,64.5,71,1
1,1,1,0,0,0.002096436,477,1,12,7,1,87,87,2,0
2,2,3,0.733807435,0.015267176,0.013920072,742.3333333,1,32,15,0.666666667,90,90,87,1
2,2,2,0.054185698,0.15842839,0.046894804,394.5,1,30,11,1,92,92,72,1
2,3,7,0.71484194,0.015008576,0.009005146,666.2857143,1,34,626,0.857142857,99,99,95,1
1,1,1,0,0.004830918,0.004830918,207,1,7,0,1,73,65.5,24,1
2,3,4,0.670006501,0.033887862,0.016019717,405.75,1,31,414,1,103,103,99,1
1,1,1,0,0.001470588,0.001470588,680,1,8,0,1,104,104,24,0
2,2,4,0.656794882,0.034345048,0.017571885,313,1,32,384,1,108,108,104,1
1,1,1,0,0.00625,0.00625,160,1,8,0,1,109,109,26,1
2,2,3,0.738208875,0.01230629,0.015041021,731.3333333,1,32,2,0.666666667,112,112,108,1
1,1,1,0,0.000758725,0.000379363,2636,1,29,1,1,113,113,82,1
2,2,3,0.831405263,0.011165049,0.003883495,1373.333333,1,34,11,1,116,116,112,1
1,1,1,0,0,0.015463918,776,1,31,1,1,117,117,85,0
1,1,1,0,0,0.002096436,477,1,12,2,1,118,118,4,0
2,2,3,0.982141033,0.005169867,0.005169867,451.3333333,1,30,18,1,121,121,116,0
1,1,1,0,0.215953307,0.1692607,514,1,30,9,1,122,122,87,1
1,1,1,0,0.00210084,0.00210084,476,1,12,2,1,123,123,31,0
2,2,3,0.577315931,0.019217082,0.004982206,468.3333333,1,32,8,1,126,126,121,1
1,1,1,0,0.100817439,0.092643052,367,1,19,3,1,127,127,33,1
1,1,1,0,0.108374384,0,203,1,12,17,1,227,62.09642857,47,1
1,1,1,0,0.043902439,0.019512195,205,1,12,3,1,228,62.9297619,48,0
1,1,1,0,0.005586592,0,179,1,12,10,1,128,128,90,0
1,1,1,0,0.002066116,0.002066116,484,1,12,5,1,129,129,34,0
2,2,10,0.960420086,0.003171247,0.004933051,567.6,1,34,70,0.7,139,139,134,1
3,3,15,0.895049836,0.008193321,0.006119062,642.8,1,36,67,0.266666667,154,154,150,1
2,3,7,0.61415971,0.021825397,0.015873016,360,1,32,55,0.571428571,161,161,155,1
1,1,1,0,0.002270148,0.000756716,2643,1,29,1,1,162,162,117,0
1,1,1,0,0.002391391,0.00079713,2509,1,29,214,1,163,163,118,0
2,2,6,0.825621995,0.016249733,0.00662818,779.5,1,34,37,1,169,169,163,1
1,1,1,0,0.001754386,0.001754386,570,1,22,1,1,171,171,123,0
1,1,1,0,0.001694915,0.001694915,590,1,22,215,1,170,170,122,0
1,1,1,0,0.004509583,0,2661,1,29,3,1,884,235.7833333,722,0
2,2,2,0.985228136,0.008219178,0.006164384,730,1,30,35,1,173,173,167,1
1,1,2,0.965636133,0.017306245,0,664.5,1,32,20,1,175,175,126,1
1,1,1,0,0.003006389,0.001503194,2661,1,30,4,1,1,1,1,0
1,1,2,1,0,0.00110742,903,1,33,15,1,3,3,3,0
2,2,2,0.970950594,0.026431718,0.013215859,567.5,1,33,8,1,177,177,171,1
1,1,1,0,0.386363636,0.26010101,396,1,19,31,1,178,178,128,1
1,1,1,0,0.301886792,0.214408233,583,1,19,229,1,179,179,129,0
1,1,3,1,0.003246753,0.003246753,308,1,23,47,0.666666667,182,182,132,0
1,1,1,0,0.00265252,0.00265252,377,1,19,0,1,183,183,45,0
1,1,1,0,0,0.012658228,316,1,27,1,1,184,184,133,0
2,2,2,0.41116649,0.039262344,0.025580012,840.5,1,24,22,1,5,5,5,1
2,3,7,0.162589167,0.100987925,0.020032931,520.5714286,1,35,58,0.571428571,12,12,11,1
2,2,2,0.899743759,0.007255937,0.005277045,758,1,24,7,1,14,14,13,1
1,1,1,0,0.021108179,0.015831135,379,1,20,0,1,15,15,6,0
1,1,1,0,0.014403292,0.010288066,486,1,13,8,1,16,16,7,0
1,1,1,0,0.1,0.088,250,1,26,0,1,17,17,9,1
1,1,1,0,0,0.023809524,42,1,5,0,1,18,18,10,0
1,1,1,0,0.002849003,0.002849003,351,1,9,0,1,19,19,8,0
1,1,1,0,0.008196721,0.00204918,488,1,13,0,1,20,20,9,0
1,1,1,0,0.000375375,0.000375375,2664,1,30,1,1,21,21,11,1
2,2,23,0.906088001,0.020931072,0.017322266,481.9130435,1,37,434,0.695652174,44,44,43,1
2,2,2,0.970950594,0.025231287,0.012615643,594.5,1,33,475,1,186,186,180,0
1,1,1,0,0.001934236,0.001934236,517,1,31,1,1,45,45,29,0
3,3,10,0.912609705,0.003003432,0.0048627,699.2,1,37,260,0.5,55,55,54,1
2,2,11,0.941795216,0.005241483,0.003244727,728.4545455,1,37,131,0.545454545,66,66,64,1
1,1,1,0,0.007614213,0.005076142,394,1,21,0,1,1,1,1,0
1,1,1,0,0.004,0.004,250,1,26,1,1,67,67,45,0
2,2,2,0.999777967,0.008313934,0.010641836,1503.5,1,30,1,1,69,69,67,1
1,1,1,0,0.002645503,0.000377929,2646,1,30,0,1,8,8,6,0
1,1,1,0,0.007556675,0,397,1,22,0,1,8,8,6,0
1,1,1,0,0.336879433,0.180851064,282,1,3,33,1,8,8,6,1
1,1,1,0,0.090116279,0.020348837,344,1,4,0,1,8,8,6,0
1,1,1,0,0.047244094,0,127,1,9,1,1,8,8,2,0
1,1,1,0,0.003208556,0.021390374,935,1,14,0,1,8,8,2,0
1,1,1,0,0,0,19,1,1,0,1,9,9,3,1
1,1,1,0,0.009625668,0.009625668,935,1,14,0,1,885,228.5166667,143,0
1,1,1,0,0.004519774,0.000753296,2655,1,30,2,1,70,70,47,0
2,3,7,0.96769109,0.005992164,0.004378889,619.8571429,1,35,233,0.857142857,77,77,75,1
3,3,6,0.813522708,0.012416428,0.007163324,349,1,30,159,0.666666667,83,83,82,1
1,1,1,0,0.042654028,0.028436019,211,1,3,3,1,84,84,54,1
2,2,5,0.665536354,0.026276115,0.003446048,928.6,1,35,240,1,890,233.3833333,870,1
1,1,1,0,0.001930502,0,518,1,31,2,1,891,234.3833333,726,0
1,1,1,0,0,0.002298851,435,1,24,0,1,892,235.3833333,727,0
1,1,1,0,0.002298851,0.002298851,435,1,24,0,1,893,236.3833333,728,0
1,1,1,0,0.016216216,0.010810811,185,1,25,227,1,187,187,135,1
1,1,1,0,0.016216216,0.010810811,185,1,25,333,1,188,188,136,0
1,1,1,0,0.019665683,0.012782694,1017,1,30,302,1,189,189,137,0
1,1,1,0,0.019029496,0.013320647,1051,1,30,5,1,190,190,138,1
1,1,1,0,0.000982318,0,1018,1,30,303,1,74,66.5,47,0
1,1,1,0,0.016393443,0.026229508,305,1,27,6,1,191,191,139,1
1,1,1,0,0.01650165,0.02640264,303,1,27,344,1,192,192,140,0
1,1,1,0,0.000980392,0.000980392,1020,1,29,4,1,193,193,141,0
2,2,4,0.552961652,0.043885191,0.046173045,1202,1,35,18,1,88,88,85,1
1,1,1,0,0,0,196,1,1,0,1,89,89,58,1
1,1,1,0,0.004497751,0.000374813,2668,1,30,0,1,194,194,142,0
2,2,8,0.902266773,0.011324316,0.006920415,397.375,1,36,113,0.875,97,97,94,1
3,3,12,0.828775006,0.010496022,0.006940918,492.25,1,37,180,0.75,109,109,108,1
1,1,1,0,0.207725948,0.17893586,2744,1,30,0,1,195,195,143,1
1,1,1,0,0.004775169,0.000397931,2513,1,30,229,1,196,196,144,0
1,1,1,0,0.002631579,0.002631579,380,1,20,0,1,110,110,36,1
2,2,2,0.996444736,0.158823529,0.064705882,255,1,21,19,1,112,112,107,1
1,1,1,0,0,0,0,1,10,344,1,113,113,38,0
1,1,1,0,0.024,0.024,125,1,5,7,1,114,114,39,0
2,2,4,0.579340448,0.024444444,0.025777778,562.5,1,33,0,0.5,118,118,113,1
2,2,2,0.799048521,0.007385999,0.003211304,1557,1,30,6,1,120,120,115,1
1,1,2,0.650022422,0.006209344,0.002661147,1691,1,35,479,1,122,122,76,0
2,2,4,0.932872297,0.011532917,0.008649688,520.25,1,33,1,1,126,126,121,1
1,1,1,0,0.000363504,0,2751,1,30,0,1,894,236.3833333,729,0
1,1,1,0,0.008394544,0.004197272,953,1,14,0,1,895,237.3833333,146,0
1,1,1,0,0.006309148,0,317,1,27,9,1,197,197,145,0
1,1,1,0,0.006269592,0,319,1,27,0,1,198,198,146,0
1,1,2,0.934068055,0.044164038,0.018927445,317,1,30,1,1,200,200,148,0
1,1,1,0,0.004115226,0.004115226,729,1,32,1,1,201,201,149,0
1,1,1,0,0.00228833,0.00228833,437,1,24,2,1,896,238.25,730,1
1,1,1,0,0.004065041,0.002710027,738,1,9,2,1,127,127,44,0
1,1,1,0,0,0.018055556,720,1,32,1,1,128,128,79,0
1,1,1,0,0.002773925,0.001386963,721,1,32,0,1,129,129,80,1
2,2,2,0.41381685,0.007545932,0.0082021,1524,1,30,4,1,131,131,126,0
1,1,1,0,0.010471204,0.020942408,191,1,12,6,1,132,132,46,0
1,1,1,0,0.013333333,0.013333333,75,1,13,338,1,202,202,150,0
1,1,1,0,0.013333333,0.013333333,75,1,13,339,1,203,203,151,0
1,1,2,0,0.001277139,0,391.5,1,31,4,1,205,205,153,1
1,1,1,0,0.016326531,0,490,1,13,12,1,206,206,5,0
1,1,1,0,0.048826291,0.028169014,1065,1,30,4,1,207,207,154,0
1,1,1,0,0.005524862,0.005524862,181,1,3,8,1,208,208,47,1
3,3,6,0.147354355,0.204352442,0.220541401,628,1,36,16,1,214,214,212,1
2,2,2,0.918295834,0.007260726,0.002640264,757.5,1,32,4,1,216,216,208,1
1,1,1,0,0.010471204,0.010471204,191,1,12,2,1,217,217,50,1
1,1,1,0,0.002624672,0,381,1,20,4,1,218,218,51,1
1,1,1,0,0.007874016,0.007874016,127,1,9,11,1,219,219,52,0
1,1,1,0,0.018575851,0.00619195,323,1,8,12,1,220,220,160,1
2,2,2,0.914821009,0.135907094,0.107658506,1593,1,30,8,1,134,134,129,1
2,2,2,1,0.004343105,0.004343105,460.5,1,11,119,1,76,68.5,73,1
2,3,5,0.730105731,0.019744483,0.010452962,861,1,30,41,0.6,139,139,134,1
3,3,5,0.593895908,0.014180672,0.014705882,380.8,1,27,34,0.8,144,144,143,1
1,1,1,0,0.009433962,0,212,1,3,11,1,145,145,86,0
2,3,12,0.896511155,0.009995654,0.015210778,383.5,1,35,86,0.75,157,157,151,1
1,1,1,0,0.030927835,0.030927835,194,1,1,8,1,158,158,96,1
1,1,1,0,0.011261261,0.007882883,2664,1,30,2,1,159,159,97,1
2,3,5,0.944921882,0.011807084,0.006403842,999.4,1,30,8,0.8,164,164,158,1
2,2,3,0.737430521,0.011985019,0.007490637,445,1,33,17,0.666666667,167,167,161,0
1,1,1,0,0.001945525,0.001945525,514,1,23,3,1,221,221,161,1
1,1,2,0.650022422,0.006202805,0.000269687,1854,1,35,9,1,223,223,163,1
2,2,3,0.522458125,0.021332172,0.022638224,765.6666667,1,33,2,1,226,226,218,1
1,1,1,0,0.003246753,0.003246753,308,1,27,3,1,227,227,166,0
1,1,1,0,0.00330033,0.00330033,303,1,27,355,1,228,228,167,0
2,2,2,0.997772472,0.0288,0.0288,312.5,1,32,2,0.5,169,169,163,1
1,1,1,0,0.122377622,0.01048951,572,1,9,3,1,170,170,63,1
1,2,4,0.849467454,0.05269253,0.00984366,431.75,1,15,11,0.75,174,174,67,1
2,2,2,0.151967565,0.237662338,0.118181818,385,1,31,11,1,176,176,170,1
1,1,7,0.831610254,0.000404858,0.01902834,352.8571429,1,26,112,0.571428571,183,183,109,0
1,2,2,0,0,0,485.5,1,1,0,0.5,185,185,70,1
1,1,1,0,0,0,25,1,1,0,1,186,186,71,1
1,1,1,0,0.001070664,0.001070664,934,1,1,0,1,187,187,72,0
1,1,1,0,0.006423983,0.006423983,934,1,1,1,1,188,188,73,0
2,3,4,0.348736739,0.027149321,0.19424693,773.5,1,30,5,0.5,192,192,186,1
1,1,1,0,0.002141328,0.002141328,934,1,1,0,1,193,193,77,0
1,1,5,0.970106981,0.01050885,0.007743363,361.6,1,33,374,1,233,233,172,0
1,1,1,0,0.047244094,0.047244094,127,1,9,8,1,234,234,54,1
2,2,3,0.815620063,0.005268704,0.006322445,1265.333333,1,35,11,1,237,237,229,1
1,1,1,0,0.018181818,0,55,1,17,61,1,238,238,175,1
1,1,1,0,0.004494382,0.004494382,445,1,20,1,1,194,194,78,0
1,1,1,0,0.04,0.04,25,1,1,2,1,195,195,79,0
1,1,1,0,0.002777778,0.002777778,720,1,32,6,1,196,196,111,1
1,2,3,0.965713065,0.003717472,0.013630731,269,1,9,3,0.333333333,199,199,82,1
1,1,1,0,0.484848485,0,33,1,1,0,1,200,200,83,1
2,2,2,0.757878463,0.007518797,0.016541353,665,1,32,0,1,202,202,196,1
1,1,1,0,0.007894737,0.009210526,2280,1,30,1,1,203,203,113,1
2,2,2,0.996995427,0.02852204,0.025064823,578.5,1,33,1,1,205,205,199,1
3,5,7,0.70300615,0.02676978,0,720.4285714,1,30,28,0.857142857,245,245,243,1
2,2,4,0.904749763,0.008358874,0.005015325,897.25,1,35,12,1,249,249,240,1
1,1,1,0,0.000875657,0.000437828,2284,1,30,0,1,250,250,182,1
1,1,2,0.970950594,0.002269289,0.001512859,661,1,31,675,1,252,252,184,0
1,1,2,1,0.001456664,0.001456664,686.5,1,31,9,1,254,254,186,1
1,1,1,0,0.035353535,0.005050505,198,1,10,125,1,487,119.2035714,433,0
1,1,1,0,0.004282655,0.002141328,467,1,20,0,1,255,255,60,0
1,1,2,1,0.001402525,0.001402525,713,1,31,6,1,207,207,116,0
2,2,2,0.970950594,0.003685504,0.000921376,1628,1,30,2,1,209,209,203,0
1,1,1,0,0.007672634,0.00511509,782,1,9,1,1,210,210,87,1
1,1,1,0,0.080821319,0.082131935,2289,1,30,0,1,211,211,118,1
1,1,1,0,0.005676856,0.000436681,2290,1,30,0,1,212,212,119,0
3,4,7,0.893854612,0.004595437,0.003938946,870.4285714,1,35,13,1,219,219,218,1
1,1,1,0,0.036082474,0.005154639,194,1,11,342,1,256,256,187,0
1,1,1,0,0.021276596,0,47,1,4,55,1,96,35.2,6,0
1,1,1,0,0.006541648,0.003488879,2293,1,30,2,1,220,220,124,0
1,1,1,0,0.113846154,0.092307692,975,1,14,6,1,221,221,90,1
2,3,8,0.752833653,0.00483848,0.001850007,878.375,1,36,33,0.625,229,229,222,1
1,1,1,0,0.003246753,0.003246753,308,1,27,0,1,230,230,130,0
1,1,1,0,0.004975124,0,201,1,12,5,1,257,257,61,0
2,2,2,0.663661125,0.09981685,0.054029304,546,1,19,25,1,259,259,250,1
1,1,1,0,0.068,0.068,250,1,26,25,1,260,260,189,1
1,1,1,0,0.052845528,0,246,1,20,5,1,261,261,190,0
2,2,3,0.949044463,0.02,0.005625,533.3333333,1,32,17,1,264,264,255,1
1,1,1,0,0.0234375,0.015625,128,1,9,6,1,229,59.64404762,49,1
1,1,1,0,0.051625239,0.043977055,523,1,31,6,1,230,60.64404762,174,1
2,2,2,0.918295834,0.007346189,0.011937557,544.5,1,19,0,0.5,266,266,257,0
2,2,27,0.849160272,0.004943665,0.002414348,322.1481481,1,38,1078,0.814814815,293,293,284,1
1,1,1,0,0.056603774,0.037735849,212,1,4,7,1,294,294,215,1
1,1,1,0,0.630952381,0,168,1,3,58,1,488,119.2654762,434,1
1,1,1,0,0.027692308,0.030769231,325,1,28,0,1,295,295,216,1
2,3,19,0.91057315,0.022727273,0.009720701,384.4210526,1,35,166,0.526315789,249,249,242,1
1,1,1,0,0.667655786,0.112759644,337,1,7,0,1,250,250,102,1
1,1,1,0,0.552434457,0.102996255,534,1,10,0,1,251,251,103,1
2,2,3,0.904111687,0.004427577,0.019607843,527,1,32,3,0.333333333,99,35.75,88,1
1,1,1,0,0.01010101,0.005050505,792,1,9,1,1,252,252,104,1
1,1,1,0,0.001915709,0,522,1,13,7,1,77,61,2,1
1,1,1,0,0.002034588,0.002034588,983,1,14,2,1,253,253,105,1
1,1,1,0,0.03343465,0.05775076,329,1,7,2,1,254,254,106,1
1,2,2,1,0.002735978,0.002735978,365.5,1,9,9,1,256,256,108,0
2,2,2,0.779349837,0.009446694,0.008097166,370.5,1,20,4,0.5,258,258,251,1
1,1,1,0,0.015873016,0.020885547,1197,1,23,2,1,1,1,1,1
1,1,2,0.970950594,0.002607562,0.003911343,383.5,1,31,4,1,3,3,3,0
1,1,1,0,0.003076923,0.003076923,325,1,29,0,1,4,4,4,0
1,1,1,0,0.00234192,0.004683841,427,1,25,356,1,5,5,5,0
1,3,4,0.552104826,0.127232143,0.013392857,448,1,9,18,1,262,262,113,1
1,2,2,0.918295834,0.002321532,0.001160766,861.5,1,9,0,0.5,264,264,115,0
1,2,2,0.999733213,0.056179775,0.002247191,890,1,9,0,0.5,266,266,117,1
1,3,3,0.967406619,0.095411887,0.007820647,639.3333333,1,9,0,0.666666667,269,269,120,1
2,3,3,0.807463039,0.017755231,0.001902346,525.6666667,1,18,2,1,272,272,265,0
1,3,4,0.537670027,0.077750611,0.004400978,511.25,1,9,0,0.75,276,276,126,1
2,2,3,0.664357406,0.00477251,0.00477251,1047.666667,1,30,1098,1,279,279,272,0
1,1,1,0,0.025581395,0.025581395,430,1,16,1124,1,280,280,146,0
2,2,4,0.544615039,0.003753351,0.003753351,932.5,1,30,25,1,284,284,277,1
1,1,1,0,0.008434864,0.0131209,1067,1,31,3,1,6,6,6,1
1,1,1,0,0.008884501,0.013820336,1013,1,31,325,1,7,7,7,0
1,1,1,0,0.002955665,0,1015,1,31,325,1,296,296,217,0
2,2,7,0.879714377,0.005295675,0.006178288,323.7142857,1,35,2524,0.857142857,291,291,284,0
1,1,1,0,0.002207506,0.002207506,453,1,13,298,1,292,292,132,0
1,3,3,0.635491384,0.086272641,0.010009533,699.3333333,1,9,15,0.666666667,295,295,135,1
1,1,1,0,0.029776675,0.017369727,403,1,22,7,1,296,296,154,1
1,1,1,0,0.001738375,0,2301,1,30,5,1,297,297,155,0
2,2,3,0.998561915,0.0256917,0.023715415,168.6666667,1,8,32,1,10,10,10,1
2,2,2,0.932111568,0.005364201,0.001129305,1771,1,31,0,1,12,12,12,1
1,1,1,0,0.005142405,0.00039557,2528,1,31,255,1,13,13,11,0
1,1,1,0,0.055555556,0.092592593,54,1,3,195,1,14,14,3,0
1,1,1,0,0.055555556,0.092592593,54,1,4,732,1,15,15,4,0
2,2,2,0.932111568,0.001133144,0.005382436,1765,1,31,0,0.5,17,17,17,0
1,1,1,0,0.000396983,0.005160778,2519,1,31,255,1,18,18,13,0
1,1,1,0,0.012586806,0.006510417,2304,1,31,0,1,298,298,156,0
1,1,1,0,0.010705789,0.00555115,2522,1,31,255,1,299,299,157,0
1,1,1,0,0.02078138,0.014962594,1203,1,23,6,1,19,19,14,0
4,5,10,0.667046593,0.095812958,0.109260391,654.4,1,37,131,0.9,498,126.9142857,497,1
1,1,1,0,0.4,0.285714286,35,1,23,22,1,20,20,15,1
1,1,1,0,0.4,0.285714286,35,1,23,400,1,21,21,16,0
1,1,1,0,0.014869888,0.007434944,269,1,3,13,1,22,22,17,1
1,1,1,0,0.060606061,0.014141414,495,1,20,13,1,300,300,136,0
1,1,1,0,0.039039039,0.018018018,333,1,20,271,1,301,301,137,0
1,1,1,0,0.000427533,0.000427533,2339,1,31,2,1,499,127.6702381,438,0
1,1,2,1,0.001122334,0.001122334,891,1,33,35,1,24,24,19,0
1,1,1,0,0.008064516,0.002688172,372,1,14,6,1,25,25,6,1
1,3,4,0.734529664,0.0930131,0.011790393,572.5,1,11,50,0.75,305,305,141,1
1,1,1,0,0.008488964,0,2356,1,31,4,1,306,306,158,0
1,1,2,0.99107606,0.005145167,0.001470048,1360.5,1,32,20,1,308,308,160,0
1,1,18,0.942207766,0.025619233,0.021248179,457.5555556,1,39,307,0.611111111,326,326,178,1
1,1,1,0,0.001392758,0.001392758,718,1,19,0,1,26,26,20,0
2,2,2,0.327444919,0.003147128,0.016522423,1271,1,31,18,1,501,129.4253968,492,1
2,2,2,0.970950594,0.003384095,0.005076142,591,1,15,43,1,898,236.0166667,878,1
2,3,4,0.855037632,0.07106706,0.016237874,1185.5,1,31,24,0.75,330,330,323,1
3,3,6,0.89120517,0.061623737,0.08379524,511.1666667,1,30,49,0.833333333,32,32,32,1
1,1,1,0,0.000426257,0.000426257,2346,1,31,0,1,331,331,180,0
1,1,1,0,0.003875969,0.003875969,1032,1,30,22,1,33,33,25,0
2,2,2,0.779349837,0.007098492,0.004436557,563.5,1,11,12,1,333,333,326,1
1,1,1,0,0.00896861,0.002989537,669,1,19,312,1,334,334,182,0
2,2,7,0.769951956,0.020083272,0.018368846,583.2857143,1,36,87,0.857142857,40,40,39,1
1,1,3,0.974054214,0.031055901,0.026708075,536.6666667,1,33,3,0.666666667,43,43,32,1
1,1,1,0,0.207236842,0.236842105,304,1,28,0,1,44,44,33,1
1,1,1,0,0.386702849,0.348710991,737,1,19,0,1,45,45,34,1
1,1,1,0,0.22293578,0.188073394,1090,1,31,0,1,46,46,35,1
1,1,1,0,0,0.016129032,124,1,4,34,1,47,47,11,0
1,1,1,0,0.037974684,0.042194093,1185,1,23,3,1,48,48,36,0
1,1,1,0,0.082706767,0.071428571,532,1,32,4,1,49,49,37,1
2,2,3,0.94004393,0.005293673,0.000756239,1322.333333,1,35,7,1,52,52,51,1
1,1,1,0,0.000855066,0.009833262,2339,1,31,1,1,231,57.02261905,175,0
1,1,1,0,0.345238095,0.318452381,336,1,9,5,1,53,53,40,1
3,3,5,0.934519555,0.002682763,0.011401744,596.4,1,35,11,1,58,58,58,1
1,1,1,0,0.003984064,0.003984064,251,1,27,26,1,59,59,44,0
1,1,1,0,0.002364066,0.002364066,846,1,11,1,1,60,60,14,0
1,1,1,0,0.081521739,0.054347826,184,1,3,27,1,502,129.1634921,54,0
1,1,2,1,0.00165071,0.000990426,1514.5,1,36,29,1,336,336,184,1
1,1,1,0,0.002563007,0.000427168,2341,1,31,0,1,337,337,185,0
1,1,1,0,0.097457627,0,472,1,25,8,1,61,61,45,1
1,1,1,0,0.001879699,0.001879699,532,1,32,4,1,62,62,46,0
1,1,1,0,0.011928429,0.013916501,503,1,24,28,1,63,63,47,0
2,2,2,0.945660305,0.010243278,0.003841229,390.5,1,23,13,1,65,65,63,1
1,1,1,0,0.020931226,0.020931226,2341,1,31,1,1,66,66,49,1
1,1,1,0,0.001984127,0,504,1,24,0,1,899,236.8,732,0
2,2,2,0.619382195,0.003299423,0.000274952,1818.5,1,31,11,1,339,339,332,0
2,2,2,0.998052495,0.031652989,0.028526768,1279.5,1,31,9,1,341,341,334,1
2,2,2,0.998052495,0.028571429,0.031702544,1277.5,1,31,0,0.5,343,343,336,1
1,1,1,0,0.003039514,0.003039514,329,1,8,7,1,67,67,16,1
2,3,3,0.861831111,0.02661267,0.022852184,1152.333333,1,31,9,0.666666667,346,346,339,1
1,1,1,0,0.04,0.04,250,1,1,0,1,347,347,151,1
1,2,2,0.985228136,0.013422819,0.010067114,149,1,1,10,1,349,349,153,0
1,3,3,0.952256543,0.01590106,0.006625442,754.6666667,1,11,10,1,352,352,156,1
1,2,2,0.852405179,0.005882353,0.002262443,1105,1,11,2,0.5,354,354,158,0
1,1,1,0,0.000433088,0.000433088,2309,1,31,1,1,355,355,190,1
2,2,2,0.874931588,0.033707865,0.033707865,578.5,1,14,22,1,357,357,350,1
1,1,1,0,0.11372549,0.08627451,510,1,24,4,1,68,68,50,1
1,1,1,0,0.011111111,0.011111111,90,1,3,57,1,69,69,17,0
2,2,3,0.657255511,0.03950104,0.037422037,801.6666667,1,34,21,1,72,72,70,1
1,1,1,0,0,0.04954955,222,1,31,7,1,73,73,53,0
1,3,4,0.95961165,0.150679897,0.003307607,680.25,1,11,10,0.5,361,361,163,1
1,2,2,0.885372377,0.04519774,0.026634383,619.5,1,9,0,0.5,363,363,165,1
1,2,2,0.984109528,0.022727273,0.000428816,1166,1,11,0,1,365,365,167,1
1,1,1,0,0.047520661,0.022727273,968,1,9,0,1,366,366,168,1
1,1,1,0,0.005859375,0.001953125,512,1,24,3,1,74,74,54,1
2,2,3,0.934691014,0.022967101,0.015518312,537,1,33,65,1,77,77,75,1
1,1,1,0,0.009259259,0.003703704,540,1,11,7,1,78,78,20,1
2,2,2,0.591672779,0.001902174,0,1840,1,31,6,1,233,55.76666667,226,1
2,2,3,0.743110336,0.059059059,0.041041041,333,1,33,18,1,81,81,79,1
1,2,3,0.985056822,0.004381694,0.003407984,684.6666667,1,15,39,1,369,369,171,1
1,1,1,0,0.005565863,0.005565863,539,1,11,2,1,234,56.67738095,51,0
1,1,1,0,0.046666667,0.003333333,300,1,1,5,1,370,370,172,0
2,4,5,0.548437663,0.085622619,0.123320634,997.4,1,31,14,0.8,375,375,368,1
1,2,2,0.458685816,0.036705461,0.018800358,558.5,1,9,0,0.5,377,377,178,0
1,1,1,0,0.002989537,0.002989537,669,1,19,329,1,82,82,59,0
1,1,1,0,0.003149606,0.003149606,635,1,33,10,1,100,36.65,82,1
2,2,2,1,0.001067521,0.00053376,1873.5,1,31,10,0.5,379,379,372,0
2,2,2,0.591672779,0.006196747,0.00464756,1291,1,31,48,1,381,381,374,1
2,2,2,0.942163169,0.029336735,0.052295918,392,1,19,63,1,84,84,82,1
1,1,4,0.833106565,0.008333333,0.00719697,660,1,35,58,1,385,385,198,1
1,1,1,0,0.043971631,0.003546099,1410,1,5,6,1,386,386,181,1
2,2,2,0.995727452,0.003168735,0.000264061,1893.5,1,31,6,1,86,86,84,0
1,1,1,0,0.005050505,0.004208754,1188,1,23,1,1,87,87,62,1
2,2,3,0.835606265,0.032721864,0.017352504,672.3333333,1,33,29,1,90,90,88,1
2,2,2,0.924457141,0.059485531,0.025723473,311,1,21,42,1,92,92,90,1
2,2,2,0.936667382,0.069852941,0.023897059,272,1,21,946,1,94,94,92,0
1,1,1,0,0.098654709,0.035874439,223,1,3,6,1,95,95,27,1
2,2,2,0.899743759,0.128427128,0.063492063,346.5,1,10,47,1,97,97,95,1
2,2,2,0.905646969,0.180039139,0.088062622,255.5,1,10,866,1,99,99,97,0
1,1,1,0,0.019672131,0.006557377,305,1,2,14,1,2,2,1,0
1,1,1,0,0.002835539,0.003780718,1058,1,31,3,1,100,100,69,1
1,1,1,0,0.00295858,0.003944773,1014,1,31,374,1,101,101,70,0
1,1,1,0,0.001937984,0.001937984,516,1,14,28,1,102,102,3,0
1,1,1,0,0.003076923,0.003076923,325,1,29,54,1,103,103,71,1
2,2,2,0.789271272,0.037599422,0.029645698,691.5,1,31,11,1,105,105,102,0
1,1,1,0,0.001008065,0.001008065,992,1,15,21,1,106,106,31,0
2,3,4,0.784722631,0.02173913,0.00621118,161,1,22,601,1,390,390,383,0
1,1,2,0.749595257,0.027932961,0.011173184,179,1,22,721,1,392,392,202,0
1,1,5,0.691241166,0.032003161,0.016199131,506.2,1,37,97,1,397,397,207,1
1,1,5,0.726809791,0.030233448,0.017221584,522.6,1,37,1859,1,402,402,212,0
1,1,4,0.876750658,0.028422549,0.018000947,527.75,1,36,4431,1,406,406,216,0
1,1,1,0,0.004975124,0.004975124,201,0,13,56,1,407,407,184,0
1,1,1,0,0.005555556,0.005555556,180,0,13,434,1,408,408,185,0
1,1,1,0,0.001066098,0.001066098,938,0,33,1099,1,409,409,217,0
1,1,1,0,0.399635036,0.399635036,548,1,16,412,1,107,107,1,0
1,1,1,0,0.397810219,0.397810219,548,1,16,77,1,108,108,2,1
1,1,1,0,0.00761035,0.00304414,657,1,33,1,1,109,109,73,0
1,1,1,0,0.005656109,0.002262443,884,1,33,327,1,110,110,74,0
1,1,1,0,0.004975124,0.004975124,201,0,13,1,1,78,51.83333333,26,0
